point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20,point_21,point_22,point_23,point_24,point_25,point_26,point_27,point_28,point_29,point_30,point_31,point_32,point_33,point_34,point_35,point_36,point_37,point_38,point_39,point_40,point_41,point_42,point_43,point_44,point_45,point_46,point_47,point_48,point_49,point_50,point_51,point_52,point_53,point_54,point_55,point_56,point_57,point_58,point_59,point_60,point_61,point_62,label
0.3977491855621338,0.6774300336837769,-1.0038214668384171e-06,0.2707948684692383,0.7274044156074524,-0.036835722625255585,0.17853540182113647,0.7194300293922424,-0.06514553725719452,0.11639020591974258,0.7112435102462769,-0.09046082198619843,0.0785231664776802,0.7139900326728821,-0.10830188542604446,0.15131552517414093,0.5085978507995605,-0.04115545004606247,0.10920771211385727,0.647786021232605,-0.08721330761909485,0.15890154242515564,0.7138912677764893,-0.1076066866517067,0.1933336704969406,0.7130852937698364,-0.11824795603752136,0.20269154012203217,0.48061448335647583,-0.04851934686303139,0.15078023076057434,0.6555719375610352,-0.09556053578853607,0.2074792981147766,0.7282544374465942,-0.09918202459812164,0.23591656982898712,0.7110608816146851,-0.09575962275266647,0.2609017491340637,0.4850349724292755,-0.06246332451701164,0.21784861385822296,0.6560155153274536,-0.10908040404319763,0.2655046582221985,0.7096841931343079,-0.09312630444765091,0.28770145773887634,0.6813685894012451,-0.07551513612270355,0.3192039430141449,0.5090161561965942,-0.08074017614126205,0.28474247455596924,0.6459820866584778,-0.10789141803979874,0.31110069155693054,0.688117504119873,-0.09640383720397949,0.32751786708831787,0.6644623279571533,-0.08231011778116226,0
0.4083576798439026,0.5787436962127686,-3.9850309008215845e-07,0.29087209701538086,0.5730854272842407,-0.017413342371582985,0.21938100457191467,0.5493707656860352,-0.03685426339507103,0.17217189073562622,0.523618757724762,-0.059494372457265854,0.15793395042419434,0.5076241493225098,-0.07779712229967117,0.2138672024011612,0.3906499147415161,-0.020386360585689545,0.1821909099817276,0.43627941608428955,-0.054447371512651443,0.2114148885011673,0.48231953382492065,-0.06977467983961105,0.23400436341762543,0.4868924617767334,-0.07748015224933624,0.2650320529937744,0.4060825705528259,-0.03291182592511177,0.2358589470386505,0.4556042551994324,-0.06893579661846161,0.26553189754486084,0.4987773299217224,-0.07248645275831223,0.2854308784008026,0.4913824200630188,-0.07073287665843964,0.316663920879364,0.4392319917678833,-0.050223663449287415,0.2974812388420105,0.4809624254703522,-0.08378294855356216,0.3191571831703186,0.5124862194061279,-0.06868196278810501,0.3359535336494446,0.503280520439148,-0.05335857719182968,0.36440956592559814,0.48505687713623047,-0.06997577100992203,0.3526149392127991,0.5047116279602051,-0.08591948449611664,0.3641089200973511,0.5242019891738892,-0.0713188573718071,0.37467631697654724,0.5129297375679016,-0.05698617920279503,0
0.6388769149780273,0.3955615162849426,-9.419620141670748e-07,0.5650113821029663,0.40336868166923523,-0.06820350885391235,0.4866384267807007,0.39211520552635193,-0.11053705215454102,0.4453467130661011,0.3749040365219116,-0.14307467639446259,0.4699583351612091,0.3249189257621765,-0.1656506061553955,0.5003015995025635,0.14889542758464813,-0.0784943625330925,0.5035746097564697,0.27497589588165283,-0.12403778731822968,0.5211780071258545,0.3479791283607483,-0.14125995337963104,0.5237622261047363,0.3416121006011963,-0.1512853354215622,0.5779788494110107,0.12495090812444687,-0.0713849812746048,0.5797091722488403,0.3035483658313751,-0.11723104119300842,0.5797002911567688,0.3763183653354645,-0.12344919145107269,0.5672722458839417,0.3525048494338989,-0.12380295246839523,0.6534836888313293,0.14146848022937775,-0.07179949432611465,0.6481386423110962,0.3171895146369934,-0.11671905219554901,0.6390799283981323,0.376179575920105,-0.10578332096338272,0.6285890936851501,0.3562573194503784,-0.09240780025720596,0.7188807725906372,0.1791486144065857,-0.07949098944664001,0.7118444442749023,0.30462172627449036,-0.11157520860433578,0.696867823600769,0.3570932149887085,-0.10740205645561218,0.6851096153259277,0.3571735918521881,-0.09772980213165283,0
0.6301651000976562,0.45981985330581665,-8.978626055977657e-07,0.5348438024520874,0.4259108901023865,-0.005389705300331116,0.45932313799858093,0.38598084449768066,-0.013392819091677666,0.40344297885894775,0.34547489881515503,-0.024129526689648628,0.3594651520252228,0.3161723017692566,-0.028693415224552155,0.42853647470474243,0.22316746413707733,-0.009000803343951702,0.38531726598739624,0.34833404421806335,-0.03564167767763138,0.39745864272117615,0.4118875563144684,-0.045818865299224854,0.4049461781978607,0.40314292907714844,-0.051369573920965195,0.46652480959892273,0.20503440499305725,-0.024845780804753304,0.424053430557251,0.3816887140274048,-0.049472883343696594,0.4436344504356384,0.43373268842697144,-0.04899377003312111,0.4544870853424072,0.41674718260765076,-0.045616570860147476,0.5096685290336609,0.21512983739376068,-0.04362860694527626,0.4703907072544098,0.3905943036079407,-0.0660092905163765,0.48497533798217773,0.43655431270599365,-0.05171404778957367,0.4890485405921936,0.4133152365684509,-0.04051089659333229,0.5525312423706055,0.2483890801668167,-0.06548438966274261,0.5219323635101318,0.3943324685096741,-0.08284063637256622,0.523716390132904,0.4354783892631531,-0.07606180757284164,0.5222253799438477,0.41524916887283325,-0.06598293781280518,0
0.5247984528541565,0.7005852460861206,-6.857051175757078e-07,0.6002031564712524,0.6209549307823181,0.003364145290106535,0.6472259163856506,0.5292057394981384,-0.001482315012253821,0.6403129696846008,0.43506336212158203,-0.008473510853946209,0.6060603260993958,0.3796504735946655,-0.016437385231256485,0.6190076470375061,0.3924958109855652,-0.010142726823687553,0.5516188740730286,0.3129006624221802,-0.018915565684437752,0.5215873718261719,0.3563782572746277,-0.025248268619179726,0.5226374268531799,0.40470460057258606,-0.02955171838402748,0.562992513179779,0.38759493827819824,-0.01912207528948784,0.49556171894073486,0.32623031735420227,-0.02180442586541176,0.4756826162338257,0.37635478377342224,-0.0221843384206295,0.48722827434539795,0.42874568700790405,-0.024754395708441734,0.505108118057251,0.40794914960861206,-0.026390450075268745,0.44768279790878296,0.3515201508998871,-0.030014999210834503,0.43424084782600403,0.4062062203884125,-0.022010693326592445,0.448727011680603,0.4585588276386261,-0.019624261185526848,0.4476979076862335,0.44447821378707886,-0.033429112285375595,0.40731698274612427,0.41342589259147644,-0.04143780469894409,0.40152907371520996,0.4667544960975647,-0.03359806910157204,0.4146079123020172,0.5139354467391968,-0.025579357519745827,0
0.295968621969223,0.4894598126411438,-6.848682119198202e-07,0.387739360332489,0.41339629888534546,-0.006545522250235081,0.4435890316963196,0.33444976806640625,-0.016970068216323853,0.41542139649391174,0.2590469717979431,-0.02521604858338833,0.3671150803565979,0.22506937384605408,-0.03334573283791542,0.35752806067466736,0.1801024079322815,-0.033438540995121,0.3564787805080414,0.18568287789821625,-0.03834588825702667,0.3593915104866028,0.2426525354385376,-0.043252114206552505,0.3585647642612457,0.2821699380874634,-0.04795178025960922,0.2861979901790619,0.17696106433868408,-0.035284265875816345,0.2953011393547058,0.1997850388288498,-0.025996427983045578,0.2986019253730774,0.25232377648353577,-0.024916168302297592,0.30024290084838867,0.29084131121635437,-0.031732406467199326,0.22574394941329956,0.20732945203781128,-0.033807870000600815,0.23342297971248627,0.23073844611644745,-0.027552656829357147,0.24534736573696136,0.27515193819999695,-0.024302851408720016,0.2532023787498474,0.3138503432273865,-0.02878749370574951,0.17086945474147797,0.2530239224433899,-0.03224281966686249,0.17944201827049255,0.26047998666763306,-0.02809879742562771,0.1962393969297409,0.29731038212776184,-0.01829860918223858,0.203303724527359,0.3293391764163971,-0.011975325644016266,0
0.1865464448928833,0.5638257265090942,-2.950491193587368e-07,0.28561630845069885,0.5056382417678833,-0.02916019968688488,0.33216530084609985,0.40832728147506714,-0.03740032762289047,0.2998015284538269,0.32724133133888245,-0.03786805272102356,0.24312351644039154,0.30588436126708984,-0.03730597719550133,0.21765154600143433,0.28203320503234863,-0.026180671527981758,0.2497968226671219,0.29495152831077576,-0.030799176543951035,0.26043257117271423,0.3471361994743347,-0.04204045608639717,0.25737056136131287,0.3787257969379425,-0.052772559225559235,0.16273902356624603,0.29402339458465576,-0.015151909552514553,0.19767040014266968,0.2998099625110626,-0.01299536693841219,0.21350671350955963,0.34733763337135315,-0.02593412809073925,0.20956528186798096,0.38370221853256226,-0.040854547172784805,0.12717102468013763,0.3261941969394684,-0.003381625982001424,0.1532759964466095,0.3175319731235504,-0.005424122326076031,0.16908396780490875,0.35637372732162476,-0.010385756380856037,0.16730260848999023,0.3919890224933624,-0.017361590638756752,0.09747093915939331,0.36528849601745605,0.0069696418941020966,0.11444419622421265,0.34500810503959656,0.0035298573784530163,0.1309615969657898,0.3786808252334595,0.007515889126807451,0.13248516619205475,0.4083596467971802,0.010286078788340092,0
0.6315802335739136,0.6307879686355591,-9.416788770977291e-07,0.5854771137237549,0.49292173981666565,-0.05303658917546272,0.5696964859962463,0.3763023018836975,-0.08532112836837769,0.5648783445358276,0.31272175908088684,-0.11056099086999893,0.576673150062561,0.3440256118774414,-0.129595547914505,0.7439706921577454,0.34941068291664124,-0.06900632381439209,0.6297438740730286,0.37972813844680786,-0.10699212551116943,0.5712625980377197,0.44385597109794617,-0.12153026461601257,0.5727249383926392,0.4687463045120239,-0.13091140985488892,0.7700992822647095,0.4513912796974182,-0.06880612671375275,0.6279693245887756,0.4753563404083252,-0.10389389097690582,0.5761391520500183,0.520039439201355,-0.10119878500699997,0.5857067108154297,0.5315250754356384,-0.09773634374141693,0.7663533091545105,0.557027280330658,-0.07440563291311264,0.6269474029541016,0.5771394371986389,-0.1108093336224556,0.5886504054069519,0.6022027134895325,-0.09435715526342392,0.6068270802497864,0.6064475178718567,-0.07914992421865463,0.7460862398147583,0.6554359197616577,-0.08580689877271652,0.6411135196685791,0.6657353639602661,-0.10928165912628174,0.6159363985061646,0.6712836027145386,-0.09848915785551071,0.6337528824806213,0.6708946824073792,-0.08659236133098602,0
0.7151724696159363,0.766365647315979,-7.384512628050288e-07,0.6471948623657227,0.600113570690155,-0.07820262759923935,0.6197673082351685,0.46015599370002747,-0.12761296331882477,0.5981561541557312,0.4018765985965729,-0.1654195487499237,0.5955533981323242,0.4673430025577545,-0.19633173942565918,0.8066796064376831,0.447270929813385,-0.11027728021144867,0.6567212343215942,0.4948161542415619,-0.15232490003108978,0.6072895526885986,0.5610743761062622,-0.16392001509666443,0.6255657076835632,0.574959397315979,-0.17335548996925354,0.8408527374267578,0.5660381317138672,-0.10427064448595047,0.6591672301292419,0.604542076587677,-0.1458343267440796,0.6197730302810669,0.6512947678565979,-0.14202068746089935,0.6469650864601135,0.65626060962677,-0.13932597637176514,0.8392671942710876,0.6909036636352539,-0.10435260832309723,0.6628742218017578,0.7198448181152344,-0.14524589478969574,0.6330581903457642,0.743809163570404,-0.1250307261943817,0.6618152856826782,0.7454395294189453,-0.10793817043304443,0.8156776428222656,0.8036179542541504,-0.11263870447874069,0.6843923330307007,0.8182045817375183,-0.1387990266084671,0.6638022661209106,0.8183414936065674,-0.12696240842342377,0.6875331401824951,0.8153513669967651,-0.11452828347682953,0
0.4791201055049896,0.49768906831741333,-6.837843216089823e-07,0.4127785563468933,0.36308515071868896,-0.02161192148923874,0.3249712884426117,0.23245471715927124,-0.04838264361023903,0.23720970749855042,0.1726992130279541,-0.07233039289712906,0.17547710239887238,0.17346619069576263,-0.09334330260753632,0.40029433369636536,0.13951775431632996,-0.0673622414469719,0.23658721148967743,0.19017505645751953,-0.11297237128019333,0.2518458664417267,0.26824498176574707,-0.12962403893470764,0.29555755853652954,0.2737109065055847,-0.13885453343391418,0.41966837644577026,0.2291894257068634,-0.08070199191570282,0.23773880302906036,0.288788378238678,-0.12249424308538437,0.27078211307525635,0.34671705961227417,-0.11857396364212036,0.3192053437232971,0.3388795256614685,-0.11649543792009354,0.4210057556629181,0.3362932801246643,-0.096093088388443,0.25752168893814087,0.3848894238471985,-0.1359083205461502,0.29346925020217896,0.4270148277282715,-0.1184491217136383,0.34541165828704834,0.41127490997314453,-0.1054893434047699,0.4136766195297241,0.44327908754348755,-0.11246276646852493,0.2876865565776825,0.4749816656112671,-0.14532293379306793,0.3125523328781128,0.49636751413345337,-0.1397736370563507,0.3568439185619354,0.4817395806312561,-0.13266295194625854,0
0.30872535705566406,0.4654858410358429,-2.500286484519165e-07,0.4076942503452301,0.45004409551620483,-0.0449342280626297,0.48026615381240845,0.39930111169815063,-0.10207288712263107,0.5149968862533569,0.35664552450180054,-0.14340455830097198,0.5144997835159302,0.2858694791793823,-0.17968007922172546,0.4808955192565918,0.5210689902305603,-0.2507186532020569,0.45409268140792847,0.3270249664783478,-0.3088298439979553,0.44439035654067993,0.37534189224243164,-0.29621294140815735,0.4472125768661499,0.4626827836036682,-0.27770987153053284,0.38263607025146484,0.5575053095817566,-0.24888217449188232,0.36484599113464355,0.3092207610607147,-0.31744638085365295,0.36042508482933044,0.36882278323173523,-0.28742772340774536,0.3607284724712372,0.4524466395378113,-0.2652244567871094,0.28723105788230896,0.5658117532730103,-0.2381087690591812,0.2704794704914093,0.3393230736255646,-0.27902138233184814,0.27518194913864136,0.3956187069416046,-0.22830413281917572,0.28372085094451904,0.4702776074409485,-0.1949341744184494,0.20582784712314606,0.5712413787841797,-0.2279861867427826,0.19377495348453522,0.3859066963195801,-0.2387831062078476,0.2033616602420807,0.41716262698173523,-0.20315343141555786,0.21981249749660492,0.48752495646476746,-0.18437936902046204,0
0.5098795294761658,0.44414541125297546,5.932801059316262e-07,0.40926095843315125,0.4924808740615845,-0.06122293323278427,0.31148993968963623,0.5445600748062134,-0.12750361859798431,0.2577994167804718,0.6316989660263062,-0.18564198911190033,0.2719612717628479,0.6588413715362549,-0.2336563766002655,0.3074182868003845,0.3427455723285675,-0.18946854770183563,0.31164267659187317,0.6018404960632324,-0.279385507106781,0.3462427854537964,0.6082434058189392,-0.3100098669528961,0.3696817457675934,0.537250280380249,-0.3178054094314575,0.4057769477367401,0.3193478286266327,-0.18594753742218018,0.406063437461853,0.616698145866394,-0.26303669810295105,0.4290176033973694,0.5890065431594849,-0.24729987978935242,0.4397452771663666,0.5042042136192322,-0.23562473058700562,0.5075323581695557,0.3352029323577881,-0.18499964475631714,0.5030778646469116,0.6185989379882812,-0.23313747346401215,0.520825982093811,0.5807048082351685,-0.19636574387550354,0.5263596773147583,0.49892354011535645,-0.17221620678901672,0.5940157175064087,0.37359151244163513,-0.1909950077533722,0.5744101405143738,0.5851010680198669,-0.21205897629261017,0.5838215947151184,0.5593351125717163,-0.19100311398506165,0.5830935835838318,0.48594629764556885,-0.18045221269130707,0
